Fecha,año,mes,día_semana,semana,mes_nombre,es_fin_de_semana
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-11-01,2023,11,Wednesday,44,November,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
2023-12-01,2023,12,Friday,48,December,False
